gameId,playId,event,down,yardsToGo,playDirection,absoluteYardlineNumber,playResult,togo,x,y,firstdown
2018102108,1220,end_of_play,2,18,right,70,13,long,82.91,28.05,0
2018102108,1307,end_of_play,1,10,left,85,4,long,82.68,12.61,0
2018102103,1346,end_of_play,2,22,right,25,8,long,31.13,29.74,0
2018102109,1449,end_of_play,1,10,right,35,6,long,40.95,-1.47,0
2018102103,1370,end_of_play,3,14,right,33,8,long,39.74,16.06,0
2018102106,1328,end_of_play,1,10,right,50,3,long,52.34,5.02,0
2018102104,1508,end_of_play,1,10,left,95,9,long,85.19,54.06,0
2018102108,1417,end_of_play,2,21,left,47,4,long,43.19,-2.01,0
2018102109,1547,end_of_play,2,18,right,47,7,long,53.57,50.57,0
2018102109,1571,end_of_play,3,11,right,54,7,long,60.94,10.71,0
2018102109,1612,end_of_play,1,10,left,90,6,long,84.11,47.85,0
2018102102,1605,end_of_play,2,15,right,30,4,long,33.37,8.94,0
2018102104,1684,end_of_play,2,10,left,71,6,long,65.07,31.97,0
2018102109,1681,end_of_play,1,10,left,54,0,long,48.99,48.54,0
2018102107,1659,end_of_play,1,10,left,54,-1,long,56.38,41.19,0
2018102107,1705,end_of_play,3,11,left,55,2,long,52.13,25.32,0
2018102108,1647,end_of_play,1,10,right,24,-3,long,78.4,-2.26,0
2018102102,1715,end_of_play,2,10,left,74,6,long,68.59,26.74,0
2018102106,1628,end_of_play,1,10,left,87,8,long,78.14,20.99,0
2018102108,1682,end_of_play,1,13,right,21,3,long,23.62,40.18,0
2018102109,1756,end_of_play,2,14,right,31,7,long,39.14,54.78,0
2018102102,1799,end_of_play,2,10,left,61,3,long,60.79,4.1,0
2018102103,1798,end_of_play,1,10,right,49,7,long,54.83,23.88,0
2018102109,1921,end_of_play,1,10,left,98,5,long,93.09,1.18,0
2018102109,2024,end_of_play,3,10,right,91,8,long,94.65,4.32,0
2018102107,1974,end_of_play,1,20,right,20,-5,long,14.1,34.46,0
2018102102,2128,end_of_play,2,10,right,46,7,long,52.46,0.33,0
2018102107,2168,end_of_play,3,11,left,41,7,long,33.45,34.73,0
2018102108,1790,end_of_play,2,10,right,34,4,long,39.34,-2.15,0
2018102102,2254,end_of_play,1,10,left,93,8,long,84.44,53.46,0
2018102108,1897,end_of_play,1,16,right,56,5,long,60.82,0.18,0
2018102106,1845,end_of_play,2,13,right,87,12,long,99.59,11.6,0
2018102102,2415,end_of_play,1,10,right,65,5,long,69.99,0.09,0
2018102108,2066,end_of_play,1,10,left,104,5,long,98.07,44.76,0
2018102109,2193,end_of_play,1,10,right,84,7,long,90.04,46.8,0
2018102108,2119,end_of_play,2,10,left,104,4,long,101.28,1.59,0
2018102108,2209,end_of_play,1,10,left,64,8,long,56.15,26.14,0
2018102103,2263,end_of_play,2,9,right,99,2,long,101.33,16.44,0
2018102104,2334,end_of_play,2,10,left,74,2,long,75.01,50.23,0
2018102108,2377,end_of_play,2,10,left,22,9,long,13.96,29.25,0
2018102103,2439,end_of_play,1,10,left,NA,-10,long,45.35,33.39,0
2018102103,2474,end_of_play,1,20,left,66,14,long,52.46,19.65,0
2018102106,2327,end_of_play,2,9,right,101,5,long,105.43,15.04,0
2018102103,2555,end_of_play,3,16,left,62,-5,long,70.28,9.39,0
2018102104,2512,end_of_play,1,10,left,46,5,long,41.85,49.53,0
2018102107,2534,end_of_play,2,16,left,68,8,long,59.79,-1.15,0
2018102104,2581,end_of_play,1,10,left,31,5,long,26.54,8.51,0
2018102108,2548,end_of_play,2,10,right,30,9,long,38.6,13.94,0
2018102107,2582,end_of_play,1,10,left,47,3,long,44.78,39.12,0
2018102104,2651,end_of_play,1,8,left,18,2,long,16.39,46.49,0
2018102109,2662,end_of_play,1,10,right,NA,5,long,36.24,35.36,0
2018102103,2693,end_of_play,3,12,right,44,7,long,49.67,39.1,0
2018102102,2725,end_of_play,1,10,right,35,8,long,39.7,13.29,0
2018102108,2634,end_of_play,1,10,left,80,9,long,70.26,54.44,0
2018102108,2682,end_of_play,1,10,left,63,9,long,53.16,24.61,0
2018102102,2806,end_of_play,2,10,right,78,8,long,85.35,21.1,0
2018102108,2730,end_of_play,1,10,left,47,7,long,40.84,2.43,0
2018102109,2732,end_of_play,3,16,right,38,5,long,42.45,24.46,0
2018102107,2733,end_of_play,1,10,right,43,0,long,19.69,50.81,0
2018102106,2552,end_of_play,3,17,right,43,2,long,43.08,35.89,0
2018102109,2802,end_of_play,2,8,left,81,4,long,76.71,48.22,0
2018102107,2780,end_of_play,2,10,left,20,-1,long,21.35,36.91,0
2018102107,2804,end_of_play,3,11,left,21,7,long,14.38,51.08,0
2018102104,2867,end_of_play,2,10,right,35,5,long,37.57,1.51,0
2018102109,2876,end_of_play,2,9,left,67,8,long,59.49,30.07,0
2018102109,2946,end_of_play,1,10,left,53,4,long,48.04,15.13,0
2018102108,2872,end_of_play,1,10,right,40,5,long,45.76,-0.88,0
2018102103,2865,end_of_play,3,8,left,79,-29,long,107.96,42.17,0
2018102108,2950,end_of_play,1,10,right,61,-1,long,60.89,54.5,0
2018102106,2712,end_of_play,3,9,left,32,5,long,26.78,41.79,0
2018102104,3015,end_of_play,1,10,right,26,6,long,31.81,4.37,0
2018102108,3012,end_of_play,3,18,right,53,9,long,60.18,55.35,0
2018102102,3185,end_of_play,1,10,left,68,8,long,60.78,15.47,0
2018102109,3124,end_of_play,1,10,right,35,6,long,39.5,28.54,0
2018102103,3040,end_of_play,1,10,left,53,9,long,44.73,32.94,0
2018102108,3065,end_of_play,1,10,left,97,4,long,96.58,-0.15,0
2018102107,3036,end_of_play,1,10,left,85,8,long,77.76,34.27,0
2018102102,3277,end_of_play,3,10,left,51,0,long,30.82,51.23,0
2018102106,2881,end_of_play,1,10,right,56,9,long,63.69,53.04,0
2018102108,3199,end_of_play,1,10,left,35,7,long,28.12,38.25,0
2018102102,3320,end_of_play,1,10,right,31,5,long,35.75,47.3,0
2018102104,3186,end_of_play,1,10,right,30,-10,long,19.84,26.29,0
2018102103,3198,end_of_play,1,10,right,27,-4,long,20.98,14.32,0
2018102104,3247,end_of_play,2,20,right,20,5,long,40.39,51.67,0
2018102104,3321,end_of_play,2,15,right,25,8,long,31.92,27.53,0
2018102104,3378,end_of_play,1,10,right,42,8,long,48.81,43.94,0
2018102108,3279,end_of_play,1,10,right,35,2,long,37.57,49.94,0
2018102102,3489,end_of_play,1,15,left,101,11,long,91.06,20.37,0
2018102108,3307,end_of_play,2,8,right,37,-2,long,34.89,38.5,0
2018102104,3427,end_of_play,1,10,right,56,5,long,59.88,38.81,0
2018102102,3559,end_of_play,1,10,left,69,1,long,68.9,12.78,0
2018102104,3518,end_of_play,2,16,right,74,10,long,84.6,54.49,0
2018102109,3357,end_of_play,1,10,right,35,2,long,36.47,44.45,0
2018102107,3381,end_of_play,1,10,left,48,9,long,38.16,10.46,0
2018102102,3685,end_of_play,1,10,right,75,0,long,103.98,47.59,0
2018102108,3485,end_of_play,1,10,left,44,8,long,34.95,54.46,0
2018102102,3732,end_of_play,2,8,left,104,6,long,98.75,52.94,0
2018102109,3597,end_of_play,1,20,left,80,-6,long,66.69,17.29,0
2018102103,3587,end_of_play,1,15,left,60,-1,long,62.18,21.17,0
2018102103,3611,end_of_play,2,16,left,61,0,long,40.25,0.01,0
2018102104,3839,end_of_play,2,10,right,25,9,long,35.08,11.57,0
2018102104,3923,end_of_play,2,14,right,36,10,long,45.66,-0.11,0
2018102109,3754,end_of_play,1,11,left,21,9,long,11.86,26.37,0
2018102106,3441,end_of_play,2,12,right,65,4,long,68.07,11.82,0
2018102107,3635,end_of_play,1,10,right,35,1,long,34.94,20.16,0
2018102109,3842,end_of_play,1,10,right,11,5,long,16.47,45.36,0
2018102107,3761,end_of_play,2,10,left,67,0,long,49.88,13.63,0
2018102107,3818,end_of_play,2,11,right,48,5,long,52.5,51.16,0
2018102107,3909,end_of_play,3,13,right,71,5,long,74.87,26.03,0
2018102109,4107,end_of_play,1,10,right,62,7,long,68.87,3.76,0
2018102101,177,end_of_play,2,9,right,49,3,long,51.62,49.81,0
2018102107,4041,end_of_play,2,10,left,75,0,long,85.37,53.37,0
2018102101,390,end_of_play,3,10,right,71,8,long,79,44.94,0
2018102102,4702,end_of_play,2,10,right,44,3,long,47.57,0.28,0
2018102107,4253,end_of_play,1,10,left,86,7,long,78.25,39.86,0
2018102109,4399,end_of_play,2,15,left,90,9,long,80.06,-0.23,0
2018102107,4365,end_of_play,2,10,left,64,9,long,54.3,3.35,0
2018102109,4576,end_of_play,2,16,right,48,0,long,54.32,36.42,0
2018102109,4623,end_of_play,2,10,left,55,7,long,48.89,42.39,0
2018102107,4522,end_of_play,3,30,left,49,16,long,32.77,3.1,0
2018102107,4558,end_of_play,4,14,left,33,11,long,21.44,34.29,0
2018102109,4811,end_of_play,2,10,right,62,7,long,69.36,53.33,0
2018102101,765,end_of_play,3,12,left,62,1,long,63.38,13.65,0
2018102111,315,end_of_play,2,16,right,55,-1,long,53.53,33.45,0
2018102109,4930,end_of_play,3,29,right,55,14,long,68.76,-1.21,0
2018102101,933,end_of_play,2,8,left,67,3,long,65.79,35.07,0
2018102111,644,end_of_play,1,10,right,84,-1,long,82.03,5.17,0
2018102110,596,end_of_play,3,17,left,62,10,long,51.51,34.82,0
2018102111,755,end_of_play,1,10,left,78,7,long,70.53,11.92,0
2018102110,771,end_of_play,2,11,right,47,5,long,52.29,-0.34,0
2018102101,1332,end_of_play,2,10,right,73,3,long,73.29,31.54,0
2018102101,1445,end_of_play,3,8,right,91,5,long,96.05,10.83,0
2018102110,961,end_of_play,2,14,right,57,0,long,55.21,8.25,0
2018102101,1560,end_of_play,1,10,left,43,8,long,34.01,-0.77,0
2018102110,1120,end_of_play,2,9,left,72,6,long,70.93,3.58,0
2018102110,1222,end_of_play,2,25,left,78,6,long,72.81,20.75,0
2018102101,1784,end_of_play,1,10,right,35,8,long,42.28,20.89,0
2018102111,1346,end_of_play,2,8,left,72,-2,long,75.81,9.59,0
2018102111,1395,end_of_play,1,10,left,61,0,long,49.38,18.66,0
2018102110,1482,end_of_play,1,10,left,69,2,long,67.57,17.24,0
2018102111,1495,end_of_play,1,10,right,62,6,long,68.59,54.81,0
2018102111,1545,end_of_play,1,10,right,77,6,long,83.18,7.31,0
2018102110,1523,end_of_play,2,8,left,67,7,long,59.68,19.03,0
2018102101,2129,end_of_play,1,10,left,63,9,long,55.23,15.94,0
2018102101,2235,end_of_play,2,9,right,12,7,long,18.59,50.25,0
2018102101,2369,end_of_play,1,10,left,71,8,long,64.4,53.56,0
2018102110,2071,end_of_play,2,9,left,19,8,long,11.7,5.57,0
2018102111,2116,end_of_play,2,19,left,94,6,long,88.37,19.3,0
2018102111,2140,end_of_play,3,13,left,88,9,long,78.66,12.48,0
2018102111,2220,end_of_play,1,10,right,35,-2,long,32.75,8.12,0
2018102111,2244,end_of_play,2,12,right,33,11,long,42.78,42.37,0
2018102110,2332,end_of_play,3,11,left,72,10,long,64.17,0.66,0
2018102110,2402,end_of_play,2,16,right,15,4,long,16.01,22.31,0
2018102110,2505,end_of_play,1,20,left,71,15,long,55.68,34.42,0
2018102101,3097,end_of_play,2,17,left,73,9,long,63.92,35.32,0
2018102101,3490,end_of_play,1,10,right,57,3,long,60.18,3.82,0
2018102111,3057,end_of_play,3,19,left,50,2,long,48.42,47.68,0
2018102110,2945,end_of_play,2,8,right,49,6,long,54.83,13.99,0
2018102111,3193,end_of_play,2,15,right,14,-1,long,11.45,-0.5,0
2018102101,3986,end_of_play,1,10,right,44,6,long,49.13,52.25,0
2018102110,3267,end_of_play,3,20,left,77,7,long,70.03,36.02,0
2018102101,4082,end_of_play,1,10,right,95,1,long,95.27,36.51,0
2018102110,3326,end_of_play,1,10,left,54,9,long,45.29,34.06,0
2018102111,3399,end_of_play,1,10,right,33,7,long,39.35,23.01,0
2018102110,3835,end_of_play,1,10,left,56,9,long,50.55,36.59,0
2018102105,263,end_of_play,1,10,left,54,0,long,55.5,10.34,0
2018102105,470,end_of_play,1,10,right,19,8,long,26.79,5.54,0
2018102105,789,end_of_play,2,9,left,87,6,long,80.9,42.16,0
2018102105,887,end_of_play,2,15,left,43,-2,long,45.16,19.3,0
2018102105,1422,end_of_play,1,10,left,72,9,long,64.68,26.95,0
2018102105,1734,end_of_play,1,10,right,46,4,long,47.61,48.02,0
2018102105,1803,end_of_play,1,10,right,60,8,long,68.71,54.93,0
2018102105,2022,end_of_play,1,10,left,70,3,long,67.39,4.6,0
2018102105,2314,end_of_play,3,9,right,101,1,long,102.08,0.9,0
2018102105,2514,end_of_play,1,10,right,96,8,long,104.18,42.23,0
2018102105,2736,end_of_play,1,10,left,55,5,long,50.18,18.24,0
2018102105,2975,end_of_play,2,8,right,37,0,long,62.56,53.47,0
2018102105,3221,end_of_play,2,10,right,43,9,long,52.39,34.49,0
2018102105,3355,end_of_play,1,10,left,29,9,long,30.4,53.37,0
2018102105,3531,end_of_play,2,10,right,35,7,long,41.93,0.22,0
2018102105,3780,end_of_play,1,10,left,61,4,long,56.24,5.73,0
2018102105,4068,end_of_play,1,10,right,48,9,long,56.78,51.64,0
2018102105,4113,end_of_play,1,10,right,60,5,long,63.61,40.76,0
2018102200,241,end_of_play,1,10,right,47,3,long,48.29,0.06,0
2018102200,335,end_of_play,2,17,right,59,6,long,64.54,-0.45,0
2018102200,364,end_of_play,3,11,right,65,4,long,68.8,0.21,0
2018102200,550,end_of_play,2,22,left,93,9,long,84.41,0.28,0
2018102200,639,end_of_play,2,11,left,69,9,long,59.96,24.71,0
2018102200,889,end_of_play,1,15,left,67,2,long,64.63,0.72,0
2018102200,937,end_of_play,3,21,left,73,7,long,66.66,40.34,0
2018102200,1083,end_of_play,1,15,right,42,0,long,40.34,49.62,0
2018102200,1129,end_of_play,3,15,right,42,8,long,49.59,9.18,0
2018102200,1483,end_of_play,2,11,left,73,10,long,63.61,32.26,0
2018102200,1569,end_of_play,1,10,left,23,4,long,21.15,37.81,0
2018102200,2427,end_of_play,1,10,left,55,7,long,46.81,-0.49,0
2018102200,2615,end_of_play,1,10,right,81,7,long,87.28,52.66,0
2018102200,2862,end_of_play,1,10,left,48,5,long,42.87,50.08,0
2018102200,3014,end_of_play,2,11,left,86,9,long,78.14,14.87,0
2018102200,3086,end_of_play,1,10,right,45,9,long,53.6,31.53,0
2018102200,3176,end_of_play,2,9,right,57,6,long,62.37,2.46,0
2018102200,3245,end_of_play,2,8,right,73,7,long,79.12,53.13,0
2018102200,3329,end_of_play,1,10,left,88,9,long,79.64,0.83,0
2018102200,3703,end_of_play,2,14,right,50,5,long,53.93,3.8,0
2018102200,3785,end_of_play,1,10,right,65,9,long,72.45,49.18,0
2018102200,4031,end_of_play,2,10,left,24,6,long,18.95,29.09,0
2018102500,103,end_of_play,1,10,right,40,3,long,41.18,45.84,0
2018102500,273,end_of_play,3,11,right,72,10,long,81.88,43.08,0
2018102500,362,end_of_play,3,9,left,81,6,long,76,1.17,0
2018102500,456,end_of_play,1,10,right,52,9,long,60.09,51.89,0
2018102500,709,end_of_play,1,10,left,85,6,long,79.4,53.94,0
2018102500,1125,end_of_play,1,10,left,85,4,long,80.45,0.34,0
2018102500,1313,end_of_play,2,11,right,50,3,long,50.95,37.61,0
2018102500,1412,end_of_play,2,20,right,57,10,long,66.45,18.78,0
2018102500,1655,end_of_play,2,10,left,34,5,long,28.58,5.93,0
2018102500,2286,end_of_play,2,14,right,96,4,long,100.66,10.23,0
2018102500,2310,end_of_play,3,10,right,100,8,long,108.1,25.91,0
2018102500,2655,end_of_play,2,12,right,25,4,long,27.83,34.27,0
2018102500,2679,end_of_play,3,8,right,NA,0,long,62.21,50.28,0
2018102500,3358,end_of_play,2,13,right,73,9,long,81.42,31.04,0
2018102500,3755,end_of_play,3,19,right,29,5,long,34.25,2.24,0
2018102500,4099,end_of_play,1,10,right,21,7,long,25.39,27.16,0
2018102500,4147,end_of_play,1,10,right,38,4,long,40.94,17.42,0
2018102800,229,end_of_play,1,10,left,47,9,long,83.88,50.63,0
2018102800,314,end_of_play,2,12,right,36,5,long,40.51,35.08,0
2018102800,695,end_of_play,1,10,right,30,3,long,31.79,2.12,0
2018102800,812,end_of_play,1,10,right,33,6,long,36.68,26.33,0
2018102800,1279,end_of_play,3,21,left,64,15,long,48.28,48.4,0
2018102800,1353,end_of_play,1,10,right,22,0,long,22.06,-0.28,0
2018102800,1492,end_of_play,2,10,left,68,2,long,65.08,47.67,0
2018102800,1670,end_of_play,1,10,left,85,0,long,85.08,27.63,0
2018102800,1941,end_of_play,1,10,left,92,4,long,87.41,50.47,0
2018102800,1986,end_of_play,1,10,left,67,6,long,60.3,1.95,0
2018102800,2141,end_of_play,1,10,right,54,8,long,62.74,24.09,0
2018102800,2211,end_of_play,1,10,right,86,6,long,92.55,25.52,0
2018102800,2303,end_of_play,2,10,right,96,3,long,99.64,0.1,0
2018102800,2484,end_of_play,1,10,right,58,9,long,67.07,24.16,0
2018102800,2548,end_of_play,1,10,right,69,4,long,71.7,17.56,0
2018102800,2658,end_of_play,1,20,left,50,13,long,37.77,33.5,0
2018102800,2994,end_of_play,1,10,left,85,6,long,78.99,28.14,0
2018102800,3075,end_of_play,2,10,left,74,6,long,68.74,36.98,0
2018102800,3383,end_of_play,3,13,right,39,0,long,39.93,7.75,0
2018102800,3426,end_of_play,1,10,left,83,9,long,74.3,37.56,0
2018102800,3515,end_of_play,1,10,left,70,8,long,62.19,32.79,0
2018102806,51,end_of_play,1,10,left,85,4,long,80.8,45.28,0
2018102801,51,end_of_play,1,10,right,35,9,long,41.74,33.61,0
2018102807,69,end_of_play,1,10,left,92,8,long,84.5,46.36,0
2018102801,145,end_of_play,1,15,right,44,8,long,51.9,44.77,0
2018102804,170,end_of_play,1,10,left,65,2,long,63.61,6.31,0
2018102807,246,end_of_play,1,10,left,30,-1,long,32.02,21.82,0
2018102807,270,end_of_play,2,11,left,31,8,long,23.54,5.03,0
2018102807,367,end_of_play,1,10,right,21,1,long,21.68,7.85,0
2018102807,404,end_of_play,2,9,right,22,7,long,29.12,9.68,0
2018102806,387,end_of_play,1,10,left,83,4,long,79.78,15.58,0
2018102801,469,end_of_play,1,10,left,72,9,long,63.52,3.41,0
2018102807,460,end_of_play,3,11,right,20,5,long,24.18,38.9,0
2018102806,460,end_of_play,2,10,left,72,9,long,63.78,52.56,0
2018102805,495,end_of_play,1,10,left,58,-14,long,57.85,43.18,0
2018102807,546,end_of_play,2,10,left,70,-7,long,66.78,6.84,0
2018102801,598,end_of_play,1,10,right,11,5,long,15.18,46.65,0
2018102805,644,end_of_play,2,10,left,50,9,long,41.09,9.81,0
2018102802,674,end_of_play,1,10,right,35,4,long,39.89,55.51,0
2018102805,758,end_of_play,2,8,left,18,4,long,14.63,53.8,0
2018102801,721,end_of_play,1,10,left,64,7,long,56.97,53.71,0
2018102806,717,end_of_play,1,15,right,30,2,long,31.35,15.35,0
2018102802,867,end_of_play,1,10,right,67,7,long,72.54,30.89,0
2018102801,858,end_of_play,1,10,right,35,6,long,40.23,21.97,0
2018102805,983,end_of_play,1,10,left,NA,0,long,32.89,54.08,0
2018102803,953,end_of_play,1,10,left,37,0,long,52.34,54.52,0
2018102804,930,end_of_play,1,10,right,93,2,long,94.65,-0.03,0
2018102806,877,end_of_play,3,15,left,53,4,long,50,53.16,0
2018102805,1023,end_of_play,1,10,left,55,1,long,54.05,40.2,0
2018102805,1079,end_of_play,2,16,left,61,7,long,52.65,53,0
2018102801,964,end_of_play,2,8,right,100,-1,long,95.82,48.25,0
2018102806,1034,end_of_play,2,18,right,24,6,long,31.42,10.45,0
2018102806,1062,end_of_play,3,12,right,30,2,long,31.55,20.72,0
2018102807,1125,end_of_play,3,12,right,83,4,long,85.44,17.41,0
2018102803,1215,end_of_play,3,13,left,56,10,long,46.59,10.77,0
2018102805,1248,end_of_play,1,10,right,55,1,long,55.38,4.42,0
2018102806,1111,end_of_play,1,10,left,80,5,long,75.82,39.03,0
2018102803,1315,end_of_play,1,10,left,23,4,long,19.74,51.81,0
2018102807,1191,end_of_play,2,10,left,79,-1,long,82.73,11.45,0
2018102801,1146,end_of_play,3,18,left,65,11,long,54.01,45.95,0
2018102806,1270,end_of_play,2,11,left,22,0,long,18.07,26.96,0
2018102805,1392,end_of_play,1,10,left,84,9,long,74.69,35.06,0
2018102803,1438,end_of_play,2,9,right,36,4,long,39.08,43.37,0
2018102807,1341,end_of_play,1,10,right,35,6,long,41.5,44.96,0
2018102802,1374,end_of_play,2,10,left,84,7,long,77.36,32.84,0
2018102805,1503,end_of_play,3,8,left,59,-12,long,71.52,34.11,0
2018102804,1349,end_of_play,1,25,right,45,6,long,49.93,51.19,0
2018102801,1307,end_of_play,1,10,right,56,-2,long,51.21,17.41,0
2018102801,1331,end_of_play,2,12,right,54,11,long,63.21,29.93,0
2018102807,1497,end_of_play,3,8,right,66,0,long,99.84,0.01,0
2018102805,1569,end_of_play,1,10,right,18,5,long,22.46,23.36,0
2018102806,1477,end_of_play,3,10,right,83,4,long,85.4,45.45,0
2018102807,1576,end_of_play,2,13,left,100,12,long,87.61,-0.04,0
2018102802,1596,end_of_play,2,10,left,86,4,long,81.99,0.06,0
2018102801,1474,end_of_play,1,10,left,85,4,long,80.64,53.37,0
2018102807,1645,end_of_play,1,10,left,75,6,long,69.33,31.92,0
2018102806,1689,end_of_play,2,10,left,35,4,long,30.63,7.32,0
2018102801,1742,end_of_play,2,15,left,80,14,long,65.24,-0.64,0
2018102801,1793,end_of_play,1,10,left,63,3,long,60.23,54.22,0
2018102806,1834,end_of_play,2,10,right,32,6,long,37.94,48.7,0
2018102801,1934,end_of_play,3,17,left,70,0,long,38.86,41.43,0
2018102801,1994,end_of_play,1,10,right,58,-3,long,54.04,-0.18,0
2018102803,2092,end_of_play,1,16,right,44,12,long,55.81,29.4,0
2018102803,2282,end_of_play,2,10,right,92,5,long,93.47,5.79,0
2018102806,2006,end_of_play,1,10,left,63,1,long,61.68,53.87,0
2018102802,2039,end_of_play,1,10,left,85,6,long,81.4,48.94,0
2018102804,1922,end_of_play,2,10,left,73,8,long,64.26,45.32,0
2018102802,2087,end_of_play,1,10,left,65,6,long,59.4,2.44,0
2018102806,2176,end_of_play,2,9,right,55,4,long,57.38,43.38,0
2018102807,2344,end_of_play,2,10,left,35,-4,long,38.8,1.31,0
2018102805,2461,end_of_play,1,19,right,20,0,long,19.82,20.17,0
2018102804,2267,end_of_play,2,10,left,109,5,long,103.76,50,0
2018102805,2485,end_of_play,2,19,right,20,-4,long,31.41,-0.84,0
2018102802,2471,end_of_play,1,9,left,19,0,long,19.42,26.72,0
2018102804,2396,end_of_play,2,9,left,68,5,long,62.17,-0.26,0
2018102803,2668,end_of_play,2,18,left,70,5,long,65.54,43.43,0
2018102801,2476,end_of_play,3,10,left,63,7,long,55.66,4.42,0
2018102805,2614,end_of_play,2,10,left,42,3,long,37.92,53.51,0
2018102802,2654,end_of_play,3,9,right,36,5,long,40.74,0.35,0
2018102807,2760,end_of_play,2,11,right,97,7,long,104.21,0.62,0
2018102801,2648,end_of_play,1,10,left,91,7,long,83.74,-0.39,0
2018102805,2771,end_of_play,1,18,right,27,13,long,39.71,52.83,0
2018102806,2600,end_of_play,3,18,left,93,0,long,69.28,17.99,0
2018102801,2723,end_of_play,1,10,left,74,0,long,60.67,27.01,0
2018102805,2816,end_of_play,1,10,right,48,8,long,52.98,44.28,0
2018102806,2647,end_of_play,2,8,right,72,7,long,78.92,54.97,0
2018102802,2901,end_of_play,2,11,left,33,10,long,23.67,14.31,0
2018102806,2793,end_of_play,2,10,left,49,-2,long,53.24,15.5,0
2018102803,3119,end_of_play,1,10,left,53,0,long,47.55,14.01,0
2018102801,2976,end_of_play,1,10,left,47,4,long,43.14,26.25,0
2018102804,2832,end_of_play,2,10,right,25,4,long,28.32,7.98,0
2018102806,2839,end_of_play,3,12,right,69,9,long,78.95,53.1,0
2018102804,2885,end_of_play,1,10,right,44,6,long,49.95,21.83,0
2018102803,3166,end_of_play,2,12,right,47,10,long,56.91,-0.45,0
2018102804,2936,end_of_play,1,10,right,57,7,long,62.61,41.4,0
2018102805,3115,end_of_play,1,10,right,46,0,long,71.93,41.05,0
2018102804,2993,end_of_play,1,10,right,79,6,long,83.77,13.83,0
2018102805,3237,end_of_play,3,9,left,49,-7,long,56.27,21.55,0
2018102807,3284,end_of_play,1,10,right,82,6,long,88.06,28.99,0
2018102801,3191,end_of_play,2,10,left,95,8,long,88.28,18.17,0
2018102805,3332,end_of_play,1,10,right,67,8,long,74.43,4.1,0
2018102806,3151,end_of_play,3,16,right,49,3,long,52.63,54.78,0
2018102807,3396,end_of_play,1,10,left,86,-1,long,91.53,47.52,0
2018102803,3556,end_of_play,2,22,right,71,1,long,72.27,37.6,0
2018102807,3420,end_of_play,2,11,left,87,8,long,79.32,46.54,0
2018102804,3287,end_of_play,2,10,right,64,0,long,63.15,32.43,0
2018102807,3493,end_of_play,1,10,right,52,3,long,55.15,0.3,0
2018102803,3672,end_of_play,2,15,left,90,7,long,83.07,34.23,0
2018102805,3491,end_of_play,1,10,left,69,0,long,55.52,1.57,0
2018102802,3524,end_of_play,2,10,left,70,-3,long,73.32,53.56,0
2018102804,3400,end_of_play,1,10,right,19,5,long,24.47,26.58,0
2018102803,3748,end_of_play,1,10,right,NA,-10,long,59.12,18.03,0
2018102807,3640,end_of_play,2,8,left,90,-1,long,91.22,54.24,0
2018102804,3481,end_of_play,1,10,right,94,6,long,99.29,26.64,0
2018102805,3587,end_of_play,3,16,right,49,10,long,58.61,27.86,0
2018102803,3888,end_of_play,2,21,left,96,9,long,86.42,47.51,0
2018102805,3864,end_of_play,1,10,left,74,1,long,77.36,3.32,0
2018102807,4006,end_of_play,1,10,left,85,2,long,82.75,2.28,0
2018102805,3958,end_of_play,1,10,left,44,7,long,36.62,44.43,0
2018102805,4015,end_of_play,1,10,left,30,2,long,26.97,2.75,0
2018102807,4047,end_of_play,2,8,left,83,4,long,79.25,25.48,0
2018102801,3884,end_of_play,1,10,right,58,7,long,65.03,33.13,0
2018102806,3827,end_of_play,3,19,right,31,7,long,38.34,-0.93,0
2018102804,3867,end_of_play,1,10,right,32,9,long,41.18,5.86,0
2018102807,4170,end_of_play,2,10,left,38,4,long,35.95,17.24,0
2018102806,3903,end_of_play,1,15,right,48,2,long,49.75,44.35,0
2018102801,3963,end_of_play,1,10,right,71,7,long,78.93,44.11,0
2018102806,3944,end_of_play,2,13,right,50,3,long,52.19,-0.3,0
2018102803,4330,end_of_play,1,10,right,22,9,long,31.2,42.16,0
2018102808,58,end_of_play,1,10,left,85,6,long,79.1,0.02,0
2018102806,4037,end_of_play,2,15,right,69,11,long,79.42,0.15,0
2018102803,4495,end_of_play,1,10,right,85,7,long,91.15,-1.28,0
2018102808,181,end_of_play,1,10,left,63,0,long,63.54,36.38,0
2018102806,4129,end_of_play,2,10,right,91,4,long,94.87,-1.1,0
2018102808,205,end_of_play,2,10,left,63,9,long,53.07,14.42,0
2018102805,4282,end_of_play,1,10,left,95,1,long,95.34,-4.52,0
2018102803,4673,end_of_play,1,10,left,86,9,long,78.22,31.54,0
2018102808,374,end_of_play,2,10,right,35,8,long,41.9,55.15,0
2018102808,445,end_of_play,1,10,left,88,6,long,82.14,-1.95,0
2018102808,659,end_of_play,1,10,left,42,5,long,37.24,37.02,0
2018102809,198,end_of_play,3,10,left,74,-1,long,78.87,4.45,0
2018102808,791,end_of_play,1,10,left,26,7,long,19.88,24.46,0
2018102809,269,end_of_play,1,10,right,35,8,long,43.86,53.99,0
2018102808,1218,end_of_play,1,10,left,89,7,long,81.47,0.36,0
2018102809,932,end_of_play,1,10,right,42,0,long,40.49,41.83,0
